song_id,title,artist_name,user_id,rating
2709,Fuck It (I Don't Want You Back),Eamon,75021,1.0
2709,Fuck It (I Don't Want You Back),Eamon,58022,2.0
2709,Fuck It (I Don't Want You Back),Eamon,48131,2.0
2709,Fuck It (I Don't Want You Back),Eamon,4554,1.0
2709,Fuck It (I Don't Want You Back),Eamon,26457,1.0
2709,Fuck It (I Don't Want You Back),Eamon,40689,1.0
2709,Fuck It (I Don't Want You Back),Eamon,57802,1.0
2709,Fuck It (I Don't Want You Back),Eamon,2856,1.0
2709,Fuck It (I Don't Want You Back),Eamon,51417,1.0
2709,Fuck It (I Don't Want You Back),Eamon,1739,1.0
2709,Fuck It (I Don't Want You Back),Eamon,37838,1.0
2709,Fuck It (I Don't Want You Back),Eamon,60244,1.0
2709,Fuck It (I Don't Want You Back),Eamon,51466,1.0
2709,Fuck It (I Don't Want You Back),Eamon,52835,1.0
2709,Fuck It (I Don't Want You Back),Eamon,19892,1.0
2709,Fuck It (I Don't Want You Back),Eamon,17277,1.0
2709,Fuck It (I Don't Want You Back),Eamon,31204,2.0
2709,Fuck It (I Don't Want You Back),Eamon,55458,1.0
2709,Fuck It (I Don't Want You Back),Eamon,54111,1.0
2709,Fuck It (I Don't Want You Back),Eamon,43005,1.0
2709,Fuck It (I Don't Want You Back),Eamon,6477,1.0
2709,Fuck It (I Don't Want You Back),Eamon,47782,2.0
2709,Fuck It (I Don't Want You Back),Eamon,33151,1.0
2709,Fuck It (I Don't Want You Back),Eamon,5676,1.0
2709,Fuck It (I Don't Want You Back),Eamon,28232,2.0
2709,Fuck It (I Don't Want You Back),Eamon,15858,1.0
2709,Fuck It (I Don't Want You Back),Eamon,67668,1.0
2709,Fuck It (I Don't Want You Back),Eamon,53267,1.0
2709,Fuck It (I Don't Want You Back),Eamon,28137,1.0
2709,Fuck It (I Don't Want You Back),Eamon,48998,1.0
2709,Fuck It (I Don't Want You Back),Eamon,44353,1.0
2709,Fuck It (I Don't Want You Back),Eamon,9698,4.0
2709,Fuck It (I Don't Want You Back),Eamon,31067,2.0
2709,Fuck It (I Don't Want You Back),Eamon,40031,1.0
2709,Fuck It (I Don't Want You Back),Eamon,63871,3.0
2709,Fuck It (I Don't Want You Back),Eamon,2980,1.0
2709,Fuck It (I Don't Want You Back),Eamon,22477,1.0
2709,Fuck It (I Don't Want You Back),Eamon,54825,1.0
2709,Fuck It (I Don't Want You Back),Eamon,66083,3.0
2709,Fuck It (I Don't Want You Back),Eamon,57132,1.0
2709,Fuck It (I Don't Want You Back),Eamon,37353,1.0
2709,Fuck It (I Don't Want You Back),Eamon,59782,1.0
2709,Fuck It (I Don't Want You Back),Eamon,65264,1.0
2709,Fuck It (I Don't Want You Back),Eamon,54689,1.0
2709,Fuck It (I Don't Want You Back),Eamon,54239,1.0
2709,Fuck It (I Don't Want You Back),Eamon,15940,1.0
2709,Fuck It (I Don't Want You Back),Eamon,18573,1.0
2709,Fuck It (I Don't Want You Back),Eamon,40188,2.0
2709,Fuck It (I Don't Want You Back),Eamon,28870,2.0
2709,Fuck It (I Don't Want You Back),Eamon,13081,1.0
2709,Fuck It (I Don't Want You Back),Eamon,63813,1.0
2709,Fuck It (I Don't Want You Back),Eamon,51589,1.0
2709,Fuck It (I Don't Want You Back),Eamon,39098,1.0
2709,Fuck It (I Don't Want You Back),Eamon,49597,1.0
7147,Red Cave,Yeasayer,67704,1.0
7147,Red Cave,Yeasayer,1458,2.0
7147,Red Cave,Yeasayer,5183,1.0
7147,Red Cave,Yeasayer,37190,1.0
7147,Red Cave,Yeasayer,18980,1.0
7147,Red Cave,Yeasayer,8846,1.0
7147,Red Cave,Yeasayer,66160,1.0
7147,Red Cave,Yeasayer,21934,1.0
7147,Red Cave,Yeasayer,5105,2.0
7147,Red Cave,Yeasayer,63833,1.0
7147,Red Cave,Yeasayer,25341,1.0
7147,Red Cave,Yeasayer,75459,1.0
7147,Red Cave,Yeasayer,11112,1.0
7147,Red Cave,Yeasayer,33973,1.0
7147,Red Cave,Yeasayer,65550,1.0
7147,Red Cave,Yeasayer,37390,1.0
7147,Red Cave,Yeasayer,59194,1.0
7147,Red Cave,Yeasayer,55060,1.0
7147,Red Cave,Yeasayer,11561,1.0
7147,Red Cave,Yeasayer,45433,1.0
7147,Red Cave,Yeasayer,38168,1.0
7147,Red Cave,Yeasayer,5090,1.0
7147,Red Cave,Yeasayer,30632,1.0
7147,Red Cave,Yeasayer,70238,1.0
7147,Red Cave,Yeasayer,50507,2.0
7147,Red Cave,Yeasayer,25868,1.0
7147,Red Cave,Yeasayer,18469,1.0
7147,Red Cave,Yeasayer,27335,1.0
7147,Red Cave,Yeasayer,63054,2.0
7147,Red Cave,Yeasayer,3269,1.0
7147,Red Cave,Yeasayer,26229,1.0
7147,Red Cave,Yeasayer,9434,1.0
7147,Red Cave,Yeasayer,69863,1.0
7147,Red Cave,Yeasayer,19765,1.0
7147,Red Cave,Yeasayer,1120,1.0
7147,Red Cave,Yeasayer,7711,2.0
7147,Red Cave,Yeasayer,49989,1.0
7147,Red Cave,Yeasayer,23099,1.0
7147,Red Cave,Yeasayer,1154,1.0
7147,Red Cave,Yeasayer,43664,1.0
7147,Red Cave,Yeasayer,31040,2.0
7147,Red Cave,Yeasayer,20068,1.0
7147,Red Cave,Yeasayer,59114,1.0
7147,Red Cave,Yeasayer,37704,1.0
7147,Red Cave,Yeasayer,24961,2.0
7147,Red Cave,Yeasayer,64985,1.0
7147,Red Cave,Yeasayer,48435,1.0
7147,Red Cave,Yeasayer,60074,1.0
7147,Red Cave,Yeasayer,9074,2.0
7147,Red Cave,Yeasayer,14496,1.0
7147,Red Cave,Yeasayer,12092,1.0
7147,Red Cave,Yeasayer,15526,1.0
7147,Red Cave,Yeasayer,16076,1.0
7147,Red Cave,Yeasayer,186,1.0
7147,Red Cave,Yeasayer,3352,1.0
7147,Red Cave,Yeasayer,72750,1.0
7147,Red Cave,Yeasayer,29101,1.0
7147,Red Cave,Yeasayer,60732,1.0
7147,Red Cave,Yeasayer,73274,1.0
7147,Red Cave,Yeasayer,23859,1.0
7147,Red Cave,Yeasayer,15457,1.0
7147,Red Cave,Yeasayer,2502,1.0
7147,Red Cave,Yeasayer,55825,1.0
7147,Red Cave,Yeasayer,35017,1.0
7147,Red Cave,Yeasayer,21087,1.0
7147,Red Cave,Yeasayer,43358,1.0
7147,Red Cave,Yeasayer,24335,1.0
7147,Red Cave,Yeasayer,66907,1.0
7147,Red Cave,Yeasayer,12283,1.0
320,Les derniers aventuriers,La Rue Ketanou,33130,1.0
320,Les derniers aventuriers,La Rue Ketanou,63817,2.0
320,Les derniers aventuriers,La Rue Ketanou,12480,2.0
320,Les derniers aventuriers,La Rue Ketanou,57416,2.0
320,Les derniers aventuriers,La Rue Ketanou,35438,1.0
320,Les derniers aventuriers,La Rue Ketanou,66597,1.0
320,Les derniers aventuriers,La Rue Ketanou,52937,1.0
320,Les derniers aventuriers,La Rue Ketanou,56597,2.0
320,Les derniers aventuriers,La Rue Ketanou,15350,3.0
320,Les derniers aventuriers,La Rue Ketanou,16782,1.0
320,Les derniers aventuriers,La Rue Ketanou,67522,1.0
320,Les derniers aventuriers,La Rue Ketanou,4165,1.0
320,Les derniers aventuriers,La Rue Ketanou,48106,1.0
320,Les derniers aventuriers,La Rue Ketanou,24460,1.0
320,Les derniers aventuriers,La Rue Ketanou,40994,1.0
320,Les derniers aventuriers,La Rue Ketanou,68721,2.0
320,Les derniers aventuriers,La Rue Ketanou,12637,1.0
320,Les derniers aventuriers,La Rue Ketanou,30319,1.0
320,Les derniers aventuriers,La Rue Ketanou,31787,1.0
320,Les derniers aventuriers,La Rue Ketanou,42461,1.0
320,Les derniers aventuriers,La Rue Ketanou,61749,1.0
320,Les derniers aventuriers,La Rue Ketanou,63559,2.0
320,Les derniers aventuriers,La Rue Ketanou,66195,1.0
320,Les derniers aventuriers,La Rue Ketanou,72005,2.0
320,Les derniers aventuriers,La Rue Ketanou,27445,2.0
320,Les derniers aventuriers,La Rue Ketanou,35596,1.0
320,Les derniers aventuriers,La Rue Ketanou,17002,3.0
320,Les derniers aventuriers,La Rue Ketanou,4687,1.0
320,Les derniers aventuriers,La Rue Ketanou,39632,2.0
320,Les derniers aventuriers,La Rue Ketanou,75571,1.0
320,Les derniers aventuriers,La Rue Ketanou,27078,1.0
320,Les derniers aventuriers,La Rue Ketanou,10670,3.0
320,Les derniers aventuriers,La Rue Ketanou,51446,1.0
320,Les derniers aventuriers,La Rue Ketanou,1035,1.0
320,Les derniers aventuriers,La Rue Ketanou,69514,1.0
320,Les derniers aventuriers,La Rue Ketanou,40380,1.0
320,Les derniers aventuriers,La Rue Ketanou,46859,1.0
320,Les derniers aventuriers,La Rue Ketanou,21085,1.0
320,Les derniers aventuriers,La Rue Ketanou,51764,1.0
320,Les derniers aventuriers,La Rue Ketanou,50331,1.0
320,Les derniers aventuriers,La Rue Ketanou,42133,1.0
320,Les derniers aventuriers,La Rue Ketanou,26836,1.0
320,Les derniers aventuriers,La Rue Ketanou,42210,1.0
320,Les derniers aventuriers,La Rue Ketanou,75642,2.0
320,Les derniers aventuriers,La Rue Ketanou,15554,1.0
320,Les derniers aventuriers,La Rue Ketanou,36974,1.0
320,Les derniers aventuriers,La Rue Ketanou,16250,1.0
320,Les derniers aventuriers,La Rue Ketanou,31373,1.0
320,Les derniers aventuriers,La Rue Ketanou,44205,1.0
320,Les derniers aventuriers,La Rue Ketanou,39450,2.0
320,Les derniers aventuriers,La Rue Ketanou,9323,1.0
320,Les derniers aventuriers,La Rue Ketanou,23440,2.0
320,Les derniers aventuriers,La Rue Ketanou,36662,1.0
320,Les derniers aventuriers,La Rue Ketanou,42811,1.0
320,Les derniers aventuriers,La Rue Ketanou,64265,1.0
320,Les derniers aventuriers,La Rue Ketanou,68518,1.0
320,Les derniers aventuriers,La Rue Ketanou,53021,2.0
320,Les derniers aventuriers,La Rue Ketanou,43991,1.0
320,Les derniers aventuriers,La Rue Ketanou,1595,2.0
320,Les derniers aventuriers,La Rue Ketanou,10780,1.0
320,Les derniers aventuriers,La Rue Ketanou,52317,1.0
320,Les derniers aventuriers,La Rue Ketanou,63043,1.0
320,Les derniers aventuriers,La Rue Ketanou,18252,1.0
320,Les derniers aventuriers,La Rue Ketanou,67980,1.0
320,Les derniers aventuriers,La Rue Ketanou,52429,2.0
320,Les derniers aventuriers,La Rue Ketanou,53910,2.0
320,Les derniers aventuriers,La Rue Ketanou,46327,1.0
320,Les derniers aventuriers,La Rue Ketanou,17687,1.0
320,Les derniers aventuriers,La Rue Ketanou,40695,1.0
320,Les derniers aventuriers,La Rue Ketanou,63082,3.0
320,Les derniers aventuriers,La Rue Ketanou,24230,1.0
320,Les derniers aventuriers,La Rue Ketanou,20191,5.0
320,Les derniers aventuriers,La Rue Ketanou,19732,1.0
320,Les derniers aventuriers,La Rue Ketanou,54946,2.0
320,Les derniers aventuriers,La Rue Ketanou,62533,1.0
320,Les derniers aventuriers,La Rue Ketanou,37028,1.0
320,Les derniers aventuriers,La Rue Ketanou,72869,2.0
320,Les derniers aventuriers,La Rue Ketanou,26431,2.0
320,Les derniers aventuriers,La Rue Ketanou,64941,1.0
320,Les derniers aventuriers,La Rue Ketanou,13170,1.0
320,Les derniers aventuriers,La Rue Ketanou,55156,1.0
320,Les derniers aventuriers,La Rue Ketanou,61283,1.0
320,Les derniers aventuriers,La Rue Ketanou,25325,1.0
320,Les derniers aventuriers,La Rue Ketanou,7950,1.0
320,Les derniers aventuriers,La Rue Ketanou,7410,1.0
320,Les derniers aventuriers,La Rue Ketanou,33873,1.0
320,Les derniers aventuriers,La Rue Ketanou,63019,1.0
320,Les derniers aventuriers,La Rue Ketanou,14949,1.0
320,Les derniers aventuriers,La Rue Ketanou,37469,1.0
320,Les derniers aventuriers,La Rue Ketanou,39603,1.0
320,Les derniers aventuriers,La Rue Ketanou,20801,1.0
320,Les derniers aventuriers,La Rue Ketanou,74875,1.0
320,Les derniers aventuriers,La Rue Ketanou,58563,1.0
320,Les derniers aventuriers,La Rue Ketanou,10406,1.0
320,Les derniers aventuriers,La Rue Ketanou,61920,3.0
320,Les derniers aventuriers,La Rue Ketanou,69845,1.0
320,Les derniers aventuriers,La Rue Ketanou,15706,1.0
320,Les derniers aventuriers,La Rue Ketanou,7132,1.0
320,Les derniers aventuriers,La Rue Ketanou,55831,1.0
320,Les derniers aventuriers,La Rue Ketanou,27454,1.0
320,Les derniers aventuriers,La Rue Ketanou,36361,2.0
320,Les derniers aventuriers,La Rue Ketanou,9805,1.0
320,Les derniers aventuriers,La Rue Ketanou,9430,2.0
320,Les derniers aventuriers,La Rue Ketanou,38901,1.0
320,Les derniers aventuriers,La Rue Ketanou,73160,1.0
320,Les derniers aventuriers,La Rue Ketanou,412,1.0
320,Les derniers aventuriers,La Rue Ketanou,67141,1.0
320,Les derniers aventuriers,La Rue Ketanou,15581,1.0
320,Les derniers aventuriers,La Rue Ketanou,28548,2.0
320,Les derniers aventuriers,La Rue Ketanou,37314,1.0
320,Les derniers aventuriers,La Rue Ketanou,75815,2.0
320,Les derniers aventuriers,La Rue Ketanou,24730,1.0
320,Les derniers aventuriers,La Rue Ketanou,39924,1.0
320,Les derniers aventuriers,La Rue Ketanou,10651,1.0
320,Les derniers aventuriers,La Rue Ketanou,21734,1.0
320,Les derniers aventuriers,La Rue Ketanou,31300,1.0
320,Les derniers aventuriers,La Rue Ketanou,4048,2.0
320,Les derniers aventuriers,La Rue Ketanou,60017,1.0
320,Les derniers aventuriers,La Rue Ketanou,32013,1.0
320,Les derniers aventuriers,La Rue Ketanou,67625,2.0
320,Les derniers aventuriers,La Rue Ketanou,36859,1.0
320,Les derniers aventuriers,La Rue Ketanou,20899,1.0
320,Les derniers aventuriers,La Rue Ketanou,41350,1.0
320,Les derniers aventuriers,La Rue Ketanou,25113,2.0
320,Les derniers aventuriers,La Rue Ketanou,33429,1.0
320,Les derniers aventuriers,La Rue Ketanou,54885,1.0
320,Les derniers aventuriers,La Rue Ketanou,28572,1.0
320,Les derniers aventuriers,La Rue Ketanou,31440,4.0
320,Les derniers aventuriers,La Rue Ketanou,63480,2.0
320,Les derniers aventuriers,La Rue Ketanou,39080,1.0
320,Les derniers aventuriers,La Rue Ketanou,73025,3.0
320,Les derniers aventuriers,La Rue Ketanou,37912,1.0
320,Les derniers aventuriers,La Rue Ketanou,19288,1.0
320,Les derniers aventuriers,La Rue Ketanou,56472,2.0
320,Les derniers aventuriers,La Rue Ketanou,94,1.0
320,Les derniers aventuriers,La Rue Ketanou,41172,1.0
320,Les derniers aventuriers,La Rue Ketanou,37949,4.0
320,Les derniers aventuriers,La Rue Ketanou,4426,2.0
320,Les derniers aventuriers,La Rue Ketanou,63456,1.0
320,Les derniers aventuriers,La Rue Ketanou,59505,2.0
320,Les derniers aventuriers,La Rue Ketanou,9691,1.0
320,Les derniers aventuriers,La Rue Ketanou,46153,2.0
320,Les derniers aventuriers,La Rue Ketanou,30735,1.0
320,Les derniers aventuriers,La Rue Ketanou,43949,1.0
320,Les derniers aventuriers,La Rue Ketanou,17119,2.0
320,Les derniers aventuriers,La Rue Ketanou,42197,1.0
320,Les derniers aventuriers,La Rue Ketanou,31098,1.0
320,Les derniers aventuriers,La Rue Ketanou,12887,2.0
320,Les derniers aventuriers,La Rue Ketanou,74965,3.0
320,Les derniers aventuriers,La Rue Ketanou,12711,1.0
320,Les derniers aventuriers,La Rue Ketanou,26195,2.0
320,Les derniers aventuriers,La Rue Ketanou,14696,1.0
320,Les derniers aventuriers,La Rue Ketanou,32451,1.0
3398,Cold Water,Damien Rice,59579,1.0
3398,Cold Water,Damien Rice,32067,1.0
3398,Cold Water,Damien Rice,43920,1.0
3398,Cold Water,Damien Rice,55951,1.0
3398,Cold Water,Damien Rice,12649,1.0
3398,Cold Water,Damien Rice,4751,1.0
3398,Cold Water,Damien Rice,9597,1.0
3398,Cold Water,Damien Rice,38645,2.0
3398,Cold Water,Damien Rice,24883,1.0
3398,Cold Water,Damien Rice,15461,3.0
3398,Cold Water,Damien Rice,20354,1.0
3398,Cold Water,Damien Rice,45786,1.0
3398,Cold Water,Damien Rice,4461,1.0
3398,Cold Water,Damien Rice,9419,1.0
3398,Cold Water,Damien Rice,50700,1.0
3398,Cold Water,Damien Rice,58930,1.0
3398,Cold Water,Damien Rice,63419,1.0
3398,Cold Water,Damien Rice,74834,1.0
3398,Cold Water,Damien Rice,6622,1.0
3398,Cold Water,Damien Rice,42727,1.0
3398,Cold Water,Damien Rice,38206,1.0
3398,Cold Water,Damien Rice,14594,2.0
3398,Cold Water,Damien Rice,33069,1.0
3398,Cold Water,Damien Rice,46510,1.0
3398,Cold Water,Damien Rice,55776,1.0
3398,Cold Water,Damien Rice,29610,1.0
3398,Cold Water,Damien Rice,20671,1.0
3398,Cold Water,Damien Rice,8396,1.0
3398,Cold Water,Damien Rice,32871,1.0
3398,Cold Water,Damien Rice,31949,1.0
3398,Cold Water,Damien Rice,42717,1.0
3398,Cold Water,Damien Rice,66045,1.0
3398,Cold Water,Damien Rice,33576,1.0
3398,Cold Water,Damien Rice,66079,1.0
3398,Cold Water,Damien Rice,40721,1.0
3398,Cold Water,Damien Rice,36003,1.0
3398,Cold Water,Damien Rice,4114,1.0
3398,Cold Water,Damien Rice,38825,1.0
3398,Cold Water,Damien Rice,52392,1.0
3398,Cold Water,Damien Rice,49164,1.0
3398,Cold Water,Damien Rice,6653,1.0
3398,Cold Water,Damien Rice,30285,1.0
3398,Cold Water,Damien Rice,73609,1.0
3398,Cold Water,Damien Rice,39467,1.0
3398,Cold Water,Damien Rice,50166,1.0
3398,Cold Water,Damien Rice,37021,1.0
3398,Cold Water,Damien Rice,71907,1.0
3398,Cold Water,Damien Rice,16803,1.0
3398,Cold Water,Damien Rice,41878,1.0
3398,Cold Water,Damien Rice,8449,1.0
3398,Cold Water,Damien Rice,21153,1.0
3398,Cold Water,Damien Rice,33885,1.0
3398,Cold Water,Damien Rice,20313,1.0
3398,Cold Water,Damien Rice,11596,1.0
3398,Cold Water,Damien Rice,65320,2.0
3398,Cold Water,Damien Rice,75695,1.0
3398,Cold Water,Damien Rice,6192,1.0
3398,Cold Water,Damien Rice,43369,1.0
3398,Cold Water,Damien Rice,52441,3.0
3398,Cold Water,Damien Rice,64396,1.0
3398,Cold Water,Damien Rice,32848,1.0
3398,Cold Water,Damien Rice,43523,1.0
3398,Cold Water,Damien Rice,44009,1.0
3398,Cold Water,Damien Rice,75317,3.0
3398,Cold Water,Damien Rice,72063,1.0
3398,Cold Water,Damien Rice,35245,1.0
3398,Cold Water,Damien Rice,19880,1.0
3398,Cold Water,Damien Rice,68893,1.0
3398,Cold Water,Damien Rice,67898,1.0
3398,Cold Water,Damien Rice,44712,1.0
3398,Cold Water,Damien Rice,64336,1.0
3398,Cold Water,Damien Rice,53327,1.0
3398,Cold Water,Damien Rice,11161,1.0
3398,Cold Water,Damien Rice,25897,1.0
3398,Cold Water,Damien Rice,16869,1.0
3398,Cold Water,Damien Rice,13778,2.0
3398,Cold Water,Damien Rice,24347,1.0
3398,Cold Water,Damien Rice,51486,1.0
3398,Cold Water,Damien Rice,30634,1.0
3398,Cold Water,Damien Rice,27053,1.0
3398,Cold Water,Damien Rice,30111,1.0
3398,Cold Water,Damien Rice,73916,1.0
3398,Cold Water,Damien Rice,27559,1.0
3398,Cold Water,Damien Rice,65956,4.0
3398,Cold Water,Damien Rice,13662,1.0
3398,Cold Water,Damien Rice,30304,1.0
3398,Cold Water,Damien Rice,76077,1.0
3398,Cold Water,Damien Rice,75447,1.0
3398,Cold Water,Damien Rice,59221,1.0
3398,Cold Water,Damien Rice,62937,1.0
3398,Cold Water,Damien Rice,47996,1.0
3398,Cold Water,Damien Rice,15538,1.0
3398,Cold Water,Damien Rice,22544,1.0
3398,Cold Water,Damien Rice,12732,1.0
3398,Cold Water,Damien Rice,55282,2.0
3398,Cold Water,Damien Rice,26505,2.0
3398,Cold Water,Damien Rice,68031,1.0
3398,Cold Water,Damien Rice,24900,1.0
3398,Cold Water,Damien Rice,26931,2.0
3398,Cold Water,Damien Rice,850,1.0
3398,Cold Water,Damien Rice,50342,2.0
3398,Cold Water,Damien Rice,21132,1.0
3398,Cold Water,Damien Rice,71019,1.0
3398,Cold Water,Damien Rice,32820,1.0
3398,Cold Water,Damien Rice,38200,2.0
3398,Cold Water,Damien Rice,67577,1.0
3398,Cold Water,Damien Rice,40133,1.0
3398,Cold Water,Damien Rice,69643,1.0
3398,Cold Water,Damien Rice,52994,2.0
3398,Cold Water,Damien Rice,71026,1.0
3398,Cold Water,Damien Rice,29357,1.0
3398,Cold Water,Damien Rice,44672,1.0
3398,Cold Water,Damien Rice,31175,1.0
3398,Cold Water,Damien Rice,24661,2.0
3398,Cold Water,Damien Rice,58021,1.0
3398,Cold Water,Damien Rice,13762,1.0
3398,Cold Water,Damien Rice,70773,1.0
3398,Cold Water,Damien Rice,50738,1.0
3398,Cold Water,Damien Rice,7249,1.0
3398,Cold Water,Damien Rice,55835,1.0
3398,Cold Water,Damien Rice,25052,1.0
3398,Cold Water,Damien Rice,60078,1.0
3398,Cold Water,Damien Rice,13624,1.0
3398,Cold Water,Damien Rice,46415,1.0
3398,Cold Water,Damien Rice,32140,1.0
3398,Cold Water,Damien Rice,27578,1.0
3398,Cold Water,Damien Rice,52342,1.0
3398,Cold Water,Damien Rice,18193,1.0
3398,Cold Water,Damien Rice,38333,1.0
3398,Cold Water,Damien Rice,62322,1.0
3398,Cold Water,Damien Rice,16290,1.0
3398,Cold Water,Damien Rice,56075,1.0
3398,Cold Water,Damien Rice,68531,1.0
3398,Cold Water,Damien Rice,65008,2.0
3398,Cold Water,Damien Rice,21291,1.0
3398,Cold Water,Damien Rice,39406,2.0
3398,Cold Water,Damien Rice,54474,2.0
3398,Cold Water,Damien Rice,14687,1.0
3398,Cold Water,Damien Rice,24491,1.0
3398,Cold Water,Damien Rice,33888,1.0
3398,Cold Water,Damien Rice,65432,1.0
3398,Cold Water,Damien Rice,34489,1.0
3398,Cold Water,Damien Rice,15305,1.0
3398,Cold Water,Damien Rice,55201,1.0
3398,Cold Water,Damien Rice,31631,3.0
3398,Cold Water,Damien Rice,61196,1.0
3398,Cold Water,Damien Rice,27101,1.0
3398,Cold Water,Damien Rice,47786,1.0
